pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,stability,magmom_pa,volume_pa,delta_e,energy_pa,bandgap
Ti3Zn2O8,3,0.6749972605686249,0.6290991375581388,0.6164140680010161,0.6154816137269042,0.6153880582112324,8.0,30.0,22.0,14.615384615384617,8.142011834319526,8.0,43.0,87.0,44.0,74.07692307692308,15.905325443786982,87.0,15.9994,65.38,49.3806,30.950476923076923,18.40132544378698,15.9994,54.8,1941.0,1886.2,588.2123076923076,656.5074556213017,54.8,4.0,16.0,12.0,12.615384615384617,4.165680473372782,16.0,2.0,4.0,2.0,2.769230769230769,0.9467455621301776,2.0,66.0,160.0,94.0,96.3076923076923,37.30177514792899,66.0,1.54,3.44,1.9,2.726153846153846,0.8785798816568047,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,10.0,10.0,2.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.461538461538462,1.7041420118343196,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301776,2.0,0.0,8.0,8.0,1.8461538461538465,2.8402366863905324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.076923076923077,2.272189349112426,2.0,9.105,16.69,7.585000000000001,11.602307692307694,3.0736094674556216,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,5.1999999999923074e-06,7.999999999988167e-06,0.0,12.0,194.0,182.0,82.0,86.15384615384616,12.0,2.0,2.4615384615384617,2.0,0.0,True,0.5944454949366794,0.1367036464383495,-0.0117963632932,6.95711538462e-05,11.3471,-2.76405675795,-7.518871425,2.604
MnOF,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,8.0,25.0,17.0,14.0,7.333333333333333,8.0,52.0,93.0,41.0,77.33333333333333,16.88888888888889,52.0,15.9994,54.938045,38.938645,29.978616066666664,16.63961928888889,15.9994,53.5,1519.0,1465.5,542.4333333333333,651.0444444444444,53.5,7.0,17.0,10.0,13.333333333333334,4.222222222222222,7.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,139.0,82.0,87.33333333333333,34.44444444444444,57.0,1.55,3.98,2.43,2.99,0.96,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.666666666666667,0.4444444444444443,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.105,10.4875862069,1.3825862068999992,9.7666954023,0.4805938697333332,9.105,0.0,1.97,1.97,0.6566666666666666,0.8755555555555556,0.0,0.0,0.000310120689655,0.000310120689655,0.0001033735632183,0.0001378314176244,0.0,12.0,217.0,205.0,81.33333333333333,90.44444444444444,12.0,2.0,3.0,1.6666666666666667,0.0,False,0.7715013553099405,0.1591546849408246,0.219460101667,1.33334453333,10.0221,-2.17358587741,-6.48045050167,0.0
Y2P4O13,3,0.72356458341408,0.6916046389916088,0.684599278991711,0.6842362444200172,0.6842110472448221,8.0,39.0,31.0,12.736842105263158,6.481994459833795,8.0,12.0,87.0,75.0,78.26315789473684,13.95013850415513,87.0,15.9994,88.90585,72.90645,26.82626042105263,14.815703734072024,15.9994,54.8,1799.0,1744.2,293.6631578947368,326.86537396121884,54.8,3.0,16.0,13.0,14.421052631578949,2.404432132963989,16.0,2.0,5.0,3.0,2.526315789473684,0.7202216066481993,2.0,66.0,190.0,124.0,87.6842105263158,29.673130193905816,66.0,1.22,3.44,2.22,2.943157894736842,0.6798891966759002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3684210526315788,0.8642659279778394,4.0,0.0,1.0,1.0,0.1052631578947368,0.188365650969529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.473684210526316,0.7202216066481993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4210526315789473,2.0,0.0,9.0,9.0,0.9473684210526316,1.6952908587257618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,2.9473684210526314,1.2963988919667588,2.0,9.105,32.365,23.26,14.388208020042104,7.229653080057619,9.105,0.0,1.625,1.625,0.3421052631578947,0.5401662049861496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,29.05263157894737,34.72576177285318,12.0,2.0,3.3684210526315788,0.1052631578947368,0.0,True,0.7083205926780534,0.1022388683646546,0.00543260696473,0.000238110526316,13.4734,-3.01918022222,-7.88054559842,6.065
TaCl4F,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,9.0,73.0,64.0,25.0,16.0,17.0,48.0,94.0,46.0,86.16666666666667,12.72222222222222,94.0,18.9984032,180.94788,161.9494768,56.95971386666667,41.32938871111111,35.453,53.5,3290.0,3236.5,671.65,872.7833333333332,171.6,5.0,17.0,12.0,15.0,3.333333333333333,17.0,2.0,6.0,4.0,3.333333333333333,0.888888888888889,3.0,57.0,170.0,113.0,105.83333333333331,21.38888888888889,102.0,1.5,3.98,2.48,3.02,0.5066666666666667,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,14.0,14.0,2.333333333333333,3.888888888888889,0.0,7.0,19.0,12.0,9.0,3.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.2777777777777777,1.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.6666666666666667,1.0,9.7075,24.4975,14.79,20.969583333333333,4.703888888888888,24.4975,0.0,2.493,2.493,1.9903333333333333,0.6702222222222222,2.493,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,83.33333333333333,48.55555555555555,64.0,2.0,4.166666666666667,0.5,2.333333333333333,True,0.7851037660177946,0.0943198368521981,-0.0585594043979,5.92875e-05,26.6708,-2.04112578318,-5.24311051625,3.258
NbCu3S4,3,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,16.0,41.0,25.0,24.0,8.0,16.0,47.0,88.0,41.0,73.875,14.125,88.0,32.065,92.90638,60.84138,51.4755475,19.4105475,32.065,388.36,2750.0,2361.64,1047.09375,658.73375,388.36,5.0,16.0,11.0,12.75,3.25,16.0,3.0,5.0,2.0,3.625,0.625,3.0,105.0,164.0,59.0,122.5,17.5,105.0,1.6,2.58,0.98,2.2025,0.3775,2.58,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,4.25,4.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.75,2.4375,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,6.0,0.75,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,11.07,25.786875,14.716874999999998,19.3171875,6.469687499999999,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,148.0,78.0,70.0,1.5,2.0,4.25,0.0,False,0.213450797786545,0.0348526822492885,-0.114509013152,8.76625e-05,20.8461,-0.747499229507,-5.322164445,1.832
ZrSnPt,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,40.0,78.0,38.0,56.0,14.666666666666666,40.0,44.0,80.0,36.0,62.333333333333336,12.22222222222222,44.0,91.224,195.084,103.86,135.006,40.052,91.224,505.08,2128.0,1622.92,1558.16,702.0533333333334,505.08,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,136.0,175.0,39.0,150.0,16.666666666666668,136.0,1.33,2.28,0.9499999999999996,1.856666666666667,0.351111111111111,1.33,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,7.0,3.333333333333333,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,4.0,24.0,20.0,14.0,6.666666666666667,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,3.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,15.02,33.285,18.265,23.83333333333333,6.301111111111109,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,1.6666666666666667,0.6666666666666666,7.0,4.666666666666667,False,0.201982697949635,0.0357465397231894,-0.269271581935,-0.000456566666667,21.9382,-1.05425068895,-7.22659231,1.097
ZrNiSn,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,28.0,50.0,22.0,39.333333333333336,7.555555555555554,28.0,44.0,80.0,36.0,61.66666666666666,12.22222222222222,44.0,58.6934,118.71,60.0166,89.54246666666666,20.566044444444447,58.6934,505.08,2128.0,1622.92,1453.6933333333334,632.4088888888889,505.08,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,4.0,5.0,1.0,4.666666666666667,0.4444444444444443,4.0,124.0,175.0,51.0,146.0,19.33333333333333,124.0,1.33,1.96,0.6299999999999999,1.7333333333333334,0.2688888888888888,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.333333333333333,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.965,22.266666666666666,7.964444444444443,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.2646198666666667,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,2.0,0.6666666666666666,6.666666666666667,0.0,False,0.0944610611608638,0.0195273942580588,0.7533154,-0.000400866666667,21.5089,0.0338211843829,-5.97547374667,0.0
BaPt2S3,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,16.0,78.0,62.0,43.333333333333336,27.33333333333333,16.0,9.0,88.0,79.0,66.5,21.5,88.0,32.065,195.084,163.019,103.94833333333334,71.88333333333334,32.065,388.36,2041.4,1653.04,1041.3133333333333,666.7244444444444,388.36,2.0,16.0,14.0,11.666666666666666,4.333333333333333,16.0,3.0,6.0,3.0,4.5,1.5,3.0,105.0,215.0,110.0,133.66666666666666,28.666666666666668,105.0,0.89,2.58,1.69,2.1983333333333333,0.4361111111111111,2.58,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,24.0,22.0,11.333333333333334,8.444444444444445,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,15.02,63.59,48.57000000000001,28.4984375,11.6971875,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,148.16666666666666,78.16666666666667,70.0,1.6666666666666667,2.0,3.0,4.666666666666667,True,0.5103306932999543,0.0675182182249539,-0.0115228280571,5.23375e-05,24.4003,-1.12480716451,-5.38342297417,1.024
NbBr3O,3,0.66332495807108,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,41.0,33.0,30.8,9.12,35.0,47.0,95.0,48.0,83.8,14.720000000000002,95.0,15.9994,92.90638,76.90698,69.723556,21.4896624,79.904,54.8,2750.0,2695.2,720.44,811.824,265.8,5.0,17.0,12.0,14.4,3.7599999999999993,17.0,2.0,5.0,3.0,3.8,0.7200000000000001,4.0,66.0,164.0,98.0,118.0,20.8,120.0,1.6,3.44,1.84,2.784,0.4736000000000001,2.96,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,5.0,5.0,3.8,1.52,5.0,0.0,10.0,10.0,6.8,3.8400000000000007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,12.4,5.5200000000000005,17.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.0,0.4,1.0,0.0,6.0,6.0,1.2,1.9199999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.4,1.84,1.0,9.105,29.48,20.375,23.145000000000003,7.601999999999999,29.48,0.0,1.457,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.6,56.96,64.0,1.8,3.8,6.8,0.0,True,0.5710436013209269,0.0739860003345764,-0.0368851734659,-2.5125e-05,27.3944,-1.63137626713,-5.3453751455,2.097
K3FeO2,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,8.0,26.0,18.0,16.5,5.666666666666667,19.0,3.0,87.0,84.0,39.66666666666666,36.66666666666666,3.0,15.9994,55.845,39.8456,34.18978333333333,12.126922222222223,39.0983,54.8,1811.0,1756.2,488.365,440.8783333333333,336.53,1.0,16.0,15.0,7.166666666666667,6.166666666666667,1.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,4.0,66.0,203.0,137.0,145.5,57.5,203.0,0.82,3.44,2.62,1.8616666666666664,1.0522222222222222,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.8333333333333335,2.833333333333333,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,4.0,4.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.8333333333333333,0.8333333333333334,1.0,9.105,73.1066666667,64.00166666669999,41.37666666668333,31.730000000016663,73.1066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3517771333333333,0.5862952222222223,0.0,12.0,229.0,217.0,156.66666666666666,96.44444444444446,229.0,1.5,1.3333333333333333,1.0,0.0,False,0.8202341305415322,0.1819599370941817,0.0268793865499,0.500167904167,21.6252,-1.25069535878,-4.31730905792,1.761
SbIrS,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,16.0,77.0,61.0,48.0,21.33333333333333,16.0,60.0,88.0,28.0,77.66666666666667,11.777777777777777,60.0,32.065,192.217,160.15200000000002,115.34733333333334,55.52155555555556,32.065,388.36,2739.0,2350.64,1343.7133333333334,930.1911111111112,388.36,9.0,16.0,7.0,13.333333333333334,2.888888888888889,9.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,105.0,141.0,36.0,128.33333333333334,15.555555555555552,105.0,2.05,2.58,0.5300000000000002,2.276666666666667,0.2022222222222223,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555554,0.0,0.0,10.0,10.0,5.666666666666667,3.777777777777777,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,6.0,23.0,17.0,14.666666666666666,5.777777777777779,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,2.0,14.21,31.56,17.349999999999998,23.852291666666662,6.428194444444444,14.21,0.0,2.202,2.202,0.734,0.9786666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,153.66666666666666,55.77777777777778,70.0,2.0,2.333333333333333,5.666666666666667,4.666666666666667,False,0.067815945104082,0.0120979244595761,-0.0929506851592,0.000468241666667,18.8699,-0.576848098004,-6.18063682833,1.416
Li5ReO6,3,0.6561673228343176,0.5827658880984057,0.5349583731748082,0.5178945713337495,0.5075421734359932,3.0,75.0,72.0,11.5,10.583333333333334,8.0,1.0,87.0,86.0,48.41666666666666,39.513888888888886,87.0,6.941,186.207,179.266,26.40903333333333,26.63299444444444,15.9994,54.8,3459.0,3404.2,504.6875,492.3854166666667,54.8,1.0,16.0,15.0,9.0,7.0,16.0,2.0,6.0,4.0,2.333333333333333,0.6111111111111113,2.0,66.0,151.0,85.0,98.91666666666669,32.916666666666664,66.0,0.98,3.44,2.46,2.286666666666666,1.153333333333333,3.44,1.0,2.0,1.0,1.5833333333333333,0.4861111111111111,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,1.0,21.0,20.0,5.166666666666667,3.4722222222222228,6.0,0.0,1.0,1.0,0.4166666666666667,0.486111111111111,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8333333333333333,0.6944444444444445,2.0,9.105,16.5933333333,7.488333333299998,12.687638888875,3.582638888874999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,117.58333333333331,105.58333333333331,12.0,1.5833333333333333,2.0,0.4166666666666667,1.1666666666666667,False,0.7797297329475583,0.187702207373262,-0.130949703333,-3.18916666667e-05,8.54647,-2.16833198169,-6.2554672325,2.484
ScNiBi,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,21.0,83.0,62.0,44.0,26.0,21.0,11.0,86.0,75.0,52.66666666666666,27.777777777777786,11.0,44.955912,208.9804,164.02448800000002,104.209904,69.84699733333333,44.955912,544.4,1814.0,1269.6,1362.1333333333334,545.1555555555556,544.4,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,124.0,170.0,46.0,147.33333333333334,15.555555555555552,124.0,1.36,2.02,0.6599999999999999,1.7633333333333334,0.2688888888888888,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,1.0,10.0,9.0,6.333333333333333,3.555555555555556,1.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,3.0,29.0,26.0,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.666666666666667,2.8888888888888893,2.0,10.32,32.95,22.630000000000003,21.835,7.6766666666666685,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984670166666667,0.2646184555555556,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0,2.0,1.0,6.333333333333333,4.666666666666667,False,0.1031799049762131,0.0198929451624347,-0.154917626979,-5.26666666667e-05,20.3831,-0.652218226667,-5.96352441333,0.438
Nb2PS10,3,0.7882269819968922,0.771531572870592,0.7692815317613266,0.7692321868053498,0.7692307771153842,15.0,41.0,26.0,19.76923076923077,6.532544378698225,16.0,47.0,88.0,41.0,81.3076923076923,10.556213017751478,88.0,30.973762,92.90638,61.932618,41.34127092307692,15.866187408284022,32.065,317.3,2750.0,2432.7,746.2230769230771,616.5467455621302,388.36,5.0,16.0,11.0,14.23076923076923,2.8402366863905333,16.0,3.0,5.0,2.0,3.3076923076923075,0.5207100591715975,3.0,105.0,164.0,59.0,114.23076923076924,15.31360946745562,105.0,1.6,2.58,0.98,2.399230769230769,0.2781065088757395,2.58,1.0,2.0,1.0,1.8461538461538465,0.2603550295857987,2.0,0.0,4.0,4.0,3.3076923076923075,1.0650887573964498,4.0,0.0,4.0,4.0,0.6153846153846154,1.0414201183431957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.769230769230769,0.3550295857988166,6.0,0.0,1.0,1.0,0.1538461538461538,0.2603550295857988,0.0,0.0,3.0,3.0,1.7692307692307692,0.5443786982248521,2.0,0.0,6.0,6.0,0.9230769230769232,1.5621301775147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.8461538461538463,1.301775147928994,2.0,18.18,25.786875,7.606874999999999,24.3691529304,2.181110876307692,25.786875,0.0,2.202,2.202,1.8188461538461536,0.5894674556213018,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,89.23076923076923,43.005917159763314,70.0,1.8461538461538465,3.3076923076923075,0.6153846153846154,0.0,False,0.213450797786545,0.0284545494914866,-0.0853147310656,4.43923076923e-05,25.592,-0.821004679546,-5.72371373654,1.458
RbFeO2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,8.0,37.0,29.0,19.75,11.75,8.0,4.0,87.0,83.0,58.25,28.75,87.0,15.9994,85.4678,69.4684,43.32789999999999,27.3285,15.9994,54.8,1811.0,1756.2,558.265,626.3675000000001,54.8,1.0,16.0,15.0,10.25,5.75,16.0,2.0,5.0,3.0,3.25,1.25,2.0,66.0,220.0,154.0,121.0,55.0,66.0,0.82,3.44,2.62,2.3825,1.0575,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.25,2.125,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,9.105,90.7225,81.61749999999999,29.915625,30.403437499999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,120.5,108.5,12.0,1.75,2.0,1.5,0.0,True,0.8202341305415322,0.1762134664878748,0.0129514639062,1.24999875,19.3666,-1.61944615504,-5.6376105275,1.506
